crop_filename,orig_image,class_id,class_name,conf,x1,y1,x2,y2,ocr_text
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p1_product_text_crop58.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p1.png,1,product_text,0.8368,1211.6,1023.1,1372.9,1079.5,Jerked Beef Ponta de Agulha kg
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p1_product_text_crop59.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p1.png,1,product_text,0.8243,66.7,1410.3,231.4,1464.9,Costela Suína em Tiras Congelada kg
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop60.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9365,1786.2,1324.8,1914.4,1400.5,"1,2."
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop61.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9306,273.2,534.4,398.3,611.7,"3,39"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop62.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9195,1777.0,535.6,1916.9,611.6,758.
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop63.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9161,1014.4,929.2,1155.5,1007.2,"8,."
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop64.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9157,1763.9,1720.8,1925.7,1797.1,"79,80"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop65.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9149,1399.0,1719.3,1535.2,1796.8,"2,8."
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop66.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9109,618.9,1326.3,782.3,1400.0,"13,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop67.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9107,267.4,1324.2,394.8,1399.1,"2,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop68.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9098,1000.2,1325.1,1166.4,1402.6,"20,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop69.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9092,646.0,535.9,773.7,611.8,758
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop70.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9090,1002.0,1719.7,1164.5,1797.2,"10,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop71.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9086,640.7,1719.1,775.7,1797.4,"4,."
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop72.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9084,254.0,1718.6,391.1,1797.4,759.
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop73.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9063,1411.5,535.3,1537.9,611.1,"1,12"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop74.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9056,1793.8,929.0,1915.8,1006.8,"1,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop60.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.9037,832.8,1328.1,995.6,1404.2,Fralda Descartável Huggies Tripla Proteção Jumbo
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop75.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9033,269.2,928.5,391.1,1006.8,"1,3"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop61.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.9024,1205.0,1719.8,1372.5,1798.9,Lâmpada Led G-Light Autovolt 9w 6500k
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop76.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.9011,1405.6,928.3,1530.2,1007.7,"0,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop62.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.9007,828.7,1718.5,994.7,1799.9,Sabão em Barra Neutro Glicerinado Ypê 160g c/5
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop77.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.8995,1021.1,534.5,1152.9,611.1,"1,."
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop63.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8973,425.3,530.0,613.0,608.0,"Macarrão Instantâneo Lámen Vitarella Sabores 445,89"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop64.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8961,1197.5,1327.4,1375.9,1408.0,Creme Dental Sorriso Kolynos Edição Limitada 90g
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop78.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.8935,1413.8,1324.5,1536.4,1399.9,"6,"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop79.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,0,price,0.8902,650.9,929.8,771.8,1007.8,"6,3"
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop65.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8882,82.6,926.3,231.8,1007.2,Biscoito Wafer Vitarella Sabores 80g
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop66.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8831,421.7,1322.1,614.1,1402.6,Papel Higiênico Velud Folha Dupla 30m Leve 12 Pague 11
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop67.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8792,840.7,535.6,995.5,614.3,Molho de Tomate Quero Tradicional 240g Sachê
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop68.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8728,1197.4,937.9,1372.3,991.6,Água Mineral s/ Gás Dias D'avila 500ml
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop69.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8710,96.4,1339.3,231.7,1389.8,Cerveja Império Pilsen 350m!l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop70.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8638,1581.0,546.7,1754.8,601.4,Leite em Pó Integral Italac Sachê 200g
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop71.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8606,464.6,1728.1,612.7,1780.9,Lava Roupas em Pó Ala 4009
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop72.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8604,1622.2,931.3,1755.8,982.6,Néctar Maratá Sabores 200ml
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop73.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8568,1592.5,1344.8,1755.1,1398.3,Água Sanitária Zab 1 litro
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop74.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8563,51.7,547.3,230.9,603.4,Farinha de Mandioca Branca da Roça 1kg
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop75.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8509,831.8,938.6,989.0,991.1,Geladinho Ice Pop 40x 55ml
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop76.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8497,81.8,1736.6,232.2,1789.2,Desinfetante Teiú 2 litros
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop77.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8470,432.2,933.1,613.8,989.2,Bala de Gelatina Fini Sabores 809
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop78.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8401,1594.9,1730.3,1755.8,1785.8,Ração p/ Cães Adultos Toro 15kg
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop79.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.8304,1220.5,540.3,1373.1,595.7,Vinagre de Álcool Regina 500ml
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop80.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,1,product_text,0.3363,1642.9,454.6,1817.2,499.3,ES a
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop80.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9312,241.1,1017.8,405.9,1094.4,"25,80"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop81.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9278,618.6,1410.5,785.5,1488.2,"16,80"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop82.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9236,1381.0,1017.9,1546.0,1093.7,"35,90"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop83.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9234,1336.2,1409.9,1544.6,1488.3,"169,9"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop84.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9218,1760.9,1408.5,1923.9,1486.1,"18,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop85.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9176,1761.4,1018.4,1924.3,1094.5,"18,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop86.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9171,621.3,1803.8,783.7,1882.1,"19,3"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop87.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9164,619.0,1016.6,783.6,1094.0,"34,80"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop88.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9146,262.5,2197.6,394.7,2274.6,"2,2"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop89.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9116,1002.6,1016.7,1165.5,1093.1,"15,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop90.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9095,1022.9,1410.2,1153.2,1485.9,"0,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop91.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9084,1788.9,2195.8,1916.2,2275.1,"5,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop92.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9082,1408.8,1802.6,1533.2,1881.3,3
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop81.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.9053,44.6,1017.1,234.5,1095.5,Acém/Pá/Peito Bovino Resfriado Friboi Peça/ Pedaço kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop93.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9050,1410.4,2197.8,1538.4,2274.9,"2,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop94.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.9044,261.3,1802.7,397.9,1881.5,"4,8."
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop95.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.8994,645.7,2197.7,769.8,2274.5,"1,2"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop96.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.8990,261.9,1410.1,387.1,1486.1,"5,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop97.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.8983,1026.0,2198.9,1154.2,2275.7,"6,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop82.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8957,426.6,1021.2,614.8,1100.5,Chã de Dentro Bovino Resfriado Friboi Peça/ Pedaço kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop83.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8935,1590.4,1016.1,1753.6,1097.6,Filé de Peito de Frango Congelado kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop84.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8933,430.3,2197.8,613.1,2274.4,Massa Comum Gameleira Espaguete 400g
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop98.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.8929,1033.2,1802.8,1157.8,1881.3,32
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop85.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8926,1181.6,1017.1,1373.4,1097.2,Alcatra c/ Maminha Bovina Resfriada Friboi Peça/Pedaço kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop86.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8912,1178.8,1398.5,1329.6,1497.2,Margarina Vegetal 80% de Lipídios Medalha de Ouro 15kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop87.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8859,432.0,1409.6,614.9,1490.3,Linguiça Defumada Calabresa Naturaves kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop88.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8826,453.4,1831.7,611.1,1883.9,Batata Congelada Masterboi 2kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop89.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8825,828.4,1414.3,988.6,1469.4,Hambúrguer Misto Friara 569
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop90.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8824,805.7,1815.3,991.7,1869.8,Açúcar Baiano Cristal Ou Refinado 1kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop99.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,0,price,0.8816,1796.6,1802.0,1918.6,1881.2,"4,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop91.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8708,1206.4,1813.9,1368.8,1869.6,Arroz Parboilizado Kika Tipo 1 1kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop92.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8706,1588.2,1807.5,1755.5,1885.3,Farinha de Trigo Finna Tradicional Sem Fermento 1kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop93.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8704,1592.2,2211.4,1751.6,2264.0,Leite Condensado Italac 3959 Tp
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop94.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8629,103.9,1413.8,229.6,1466.2,Galinha Magra Congelada kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop95.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8590,832.2,1023.0,993.5,1075.3,Costela Bovina em Tiras Friboi kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop96.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8566,1233.8,2207.8,1368.0,2261.4,Creme de Leite Italac 200g Tp
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop97.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8554,90.8,2208.8,230.0,2262.5,Flocão de Milho Coringa 5009
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop98.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8544,817.3,2216.3,992.6,2270.4,Tapioca Paraguassu 1kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop99.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8537,1580.5,1418.7,1753.6,1472.8,Manteiga Natville C/ Sal 5009
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop100.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,1,product_text,0.8457,82.2,1818.2,232.5,1871.5,Leite Longa Vida Damare 1 litro
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop100.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9253,1716.9,1718.8,1928.4,1798.7,"328,90"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop101.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9229,637.8,1324.3,775.2,1400.1,"1,38."
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop102.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9219,270.8,535.3,396.4,611.9,"0,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop103.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9173,573.6,1720.0,783.4,1797.7,"128,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop104.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9144,265.4,1324.8,395.3,1399.3,"2,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop105.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9134,1761.0,929.9,1924.8,1008.1,"13,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop106.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9124,1002.6,1325.2,1166.3,1401.8,"11,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop101.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.9122,56.2,931.4,232.3,1011.3,Água Mineral S/ Gás Aguas Do Porto 510ml
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop107.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9118,1311.6,1691.5,1526.6,1770.2,"980,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop108.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9107,1759.8,1325.1,1925.0,1400.8,"13,0"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop109.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9103,652.2,534.8,775.5,611.0,"4,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop110.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9098,1786.8,534.9,1917.1,612.2,"1,9."
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop111.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9094,1404.6,535.3,1535.2,611.8,"3,8."
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop112.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9085,1022.9,928.7,1153.3,1006.5,"2,89"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop113.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9075,650.9,929.5,773.5,1007.4,"1,38"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop102.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.9075,1182.4,919.5,1375.9,1018.5,Papel Higiênico Familiar Supremo 20m Folha Dupla Leve 12 Pague 11
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop114.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.9063,262.9,1719.0,391.9,1797.4,"4,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop103.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.9038,1589.6,1312.2,1756.2,1415.0,Kit Multiuso Uau Cloro/ Desengordurante Grátis Pinho 500ml
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop104.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8997,74.3,535.9,234.5,615.8,Molho de Tomate Tradicional Julieta Sachê 310g
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop115.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8982,1395.5,1323.5,1526.7,1400.8,"7,8"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop116.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8948,267.5,928.0,392.6,1007.9,"0,"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop105.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8947,1209.9,1330.0,1376.6,1409.4,Amaciante de Roupas Teiú Fragrâncias 2 litros
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop117.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8889,1026.1,533.9,1155.8,611.5,"7,2"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop106.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8887,1608.1,530.9,1756.2,612.5,Bebida Láctea Chokynho Marajoara 200ml
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop107.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8876,61.1,1720.0,232.2,1799.9,Feirinha de Plástico Sortidos Plasvale Ref.: 1232
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop108.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8825,1227.4,533.3,1374.2,610.6,Biscoito Cream Cracker Vitarella 350g
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop118.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8794,1403.8,928.4,1531.2,1008.1,"9,9"
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop109.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8776,429.9,1726.2,567.2,1801.8,Ventilador Elgin 40cm c/7 Pás 220v
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop110.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8745,827.9,1340.1,991.6,1394.2,Lava Roupa em Pó Espumil 4kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop111.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8692,452.5,543.1,611.0,595.5,Sardinha Palmeira 1259
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop112.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8605,79.7,1338.0,232.8,1395.4,Sabonete Protex 809 - Fragrâncias
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop113.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8598,448.4,1330.1,612.3,1383.5,Detergente Líquido Espumil 500ml
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop114.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8560,1582.2,939.0,1754.9,992.8,Fralda Descartável Fofura Baby Prático
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop115.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8461,857.4,934.0,993.2,984.6,Cerveja Império Pilsen 350ml
