image,class_id,class_name,conf,x1,y1,x2,y2
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8948,267.5,928.0,392.6,1007.9
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8947,1209.9,1330.0,1376.6,1409.4
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8889,1026.1,533.9,1155.8,611.5
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8887,1608.1,530.9,1756.2,612.5
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8876,61.1,1720.0,232.2,1799.9
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8825,1227.4,533.3,1374.2,610.6
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,0,price,0.8794,1403.8,928.4,1531.2,1008.1
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8776,429.9,1726.2,567.2,1801.8
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8745,827.9,1340.1,991.6,1394.2
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8692,452.5,543.1,611.0,595.5
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8605,79.7,1338.0,232.8,1395.4
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8598,448.4,1330.1,612.3,1383.5
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8560,1582.2,939.0,1754.9,992.8
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8461,857.4,934.0,993.2,984.6
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8329,479.6,937.3,611.8,989.9
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8297,876.2,544.4,994.5,596.5
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.8195,1567.3,1721.8,1713.1,1799.5
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,1,product_text,0.2767,1591.5,1343.6,1755.8,1414.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9278,240.9,1017.3,406.1,1094.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9147,1773.2,2196.2,1914.6,2274.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9138,261.9,2197.7,395.6,2275.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9132,619.0,1410.0,786.0,1486.9
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9127,616.5,1017.0,781.6,1092.9
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9123,1001.3,1410.8,1164.6,1488.1
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.9069,59.1,2198.5,231.0,2279.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9060,1410.4,2197.5,1537.7,2275.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.9058,810.5,1809.3,990.6,1885.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9044,242.1,1410.3,403.9,1486.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9042,1784.2,1407.1,1915.7,1485.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9041,1370.2,1016.1,1535.3,1094.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9038,645.1,2197.2,771.9,2275.8
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9027,261.1,1803.7,397.3,1882.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.9025,995.0,1016.6,1164.0,1094.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8988,1026.9,2197.6,1155.5,2276.8
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8983,1409.5,1803.3,1534.4,1881.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8965,1769.9,1014.6,1898.3,1093.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8963,1395.6,1409.8,1525.0,1486.1
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8962,636.6,1803.3,770.8,1881.8
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8947,1032.5,1802.8,1157.6,1882.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8907,806.7,1012.7,990.9,1091.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8890,60.1,998.8,232.7,1101.0
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8890,1574.3,1801.6,1755.5,1879.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,0,price,0.8888,1795.6,1801.6,1918.9,1881.0
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8877,457.3,1011.3,611.3,1092.0
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8859,1195.8,1418.2,1368.9,1471.8
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8815,453.1,1413.5,611.2,1491.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8804,803.9,1409.8,991.9,1492.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8791,60.5,1809.3,232.7,1887.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8762,1584.1,1412.8,1754.3,1490.9
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8676,858.2,2199.1,993.4,2254.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8640,447.3,1809.5,610.8,1863.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8571,1561.8,1025.4,1744.7,1080.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8517,1189.0,1023.1,1362.3,1082.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8482,1207.9,2201.4,1368.1,2254.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8442,462.4,2200.5,609.8,2255.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8416,1577.4,2196.7,1749.1,2248.9
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.8209,89.5,1416.2,230.7,1470.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.7504,1222.6,1808.2,1368.2,1860.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,1,product_text,0.5577,1659.7,2122.6,1835.7,2158.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9354,1034.1,534.9,1155.2,610.8
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9328,1317.5,1710.9,1528.8,1788.9
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9274,240.2,1720.9,406.3,1797.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9223,270.9,535.2,396.1,611.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9205,1781.6,535.1,1916.5,611.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9137,1404.3,534.4,1534.6,610.8
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9135,650.3,535.3,774.1,610.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9134,1718.5,1719.7,1925.6,1797.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9130,619.5,1720.9,785.3,1797.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9092,272.9,1325.6,396.2,1400.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9087,1761.1,929.8,1924.8,1007.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9067,1406.2,1324.2,1531.9,1400.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9059,266.4,928.8,392.6,1006.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.9055,74.1,926.8,231.8,1007.0
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9038,1023.0,1324.8,1146.1,1402.1
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.9035,1019.5,928.1,1154.2,1006.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.9024,449.5,1718.4,613.3,1797.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.8983,650.2,1325.1,775.4,1400.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8978,1566.5,931.6,1758.4,1009.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8956,89.4,1721.3,232.9,1798.9
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8936,73.4,539.5,233.3,619.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.8928,648.1,929.1,773.3,1007.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8915,1568.7,1720.3,1706.7,1799.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8893,1219.2,535.7,1373.3,612.5
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,0,price,0.8842,1780.2,1324.6,1915.3,1400.4
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8835,442.1,1327.0,613.3,1405.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8763,1183.1,1322.8,1373.8,1403.1
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8732,1609.1,541.1,1755.2,592.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8703,92.7,1340.2,232.8,1393.0
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8659,486.8,939.1,611.8,991.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8456,1582.5,1339.0,1759.6,1393.2
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8417,447.4,531.4,611.2,585.3
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8398,856.1,934.8,993.2,983.6
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.8380,832.4,1330.0,994.7,1379.7
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p2.png,1,product_text,0.7107,842.4,538.8,993.9,593.2
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9186,1378.8,1990.8,1546.3,2067.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9184,1379.9,1563.5,1544.1,1640.0
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9182,626.9,1137.3,791.8,1212.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9159,245.3,1137.7,410.1,1212.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9155,1003.3,1137.7,1167.4,1214.6
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9134,1001.6,1990.8,1167.5,2068.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9087,625.9,1992.0,790.4,2068.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9079,246.0,1563.4,411.1,1639.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.9066,466.0,1130.6,619.1,1213.0
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9064,1002.3,1563.7,1166.3,1640.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9063,1762.5,1136.5,1926.1,1212.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9062,245.8,1990.8,410.4,2066.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9036,640.7,1563.1,778.4,1640.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9036,1785.0,1561.6,1912.3,1640.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.9032,1400.3,1136.5,1529.9,1212.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8983,821.4,1976.7,1001.1,2060.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8967,1579.0,1564.3,1757.6,1644.1
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8943,441.3,1560.0,619.4,1641.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8942,1195.6,1977.2,1369.1,2058.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8843,78.4,1126.2,237.4,1208.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.8764,1789.1,1988.7,1919.5,2065.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8696,1638.9,1135.9,1755.1,1190.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8585,104.5,1997.2,237.0,2053.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8555,871.2,1560.7,996.6,1618.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8554,1580.4,1989.6,1755.6,2045.1
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8542,868.2,1135.4,995.2,1191.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8511,472.0,1998.3,614.6,2054.6
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8511,1198.3,1564.1,1369.9,1621.4
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8466,1242.1,1129.7,1372.0,1185.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,1,product_text,0.8192,73.6,1558.1,235.4,1615.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p1.png,0,price,0.4592,486.5,1432.3,732.8,1496.1
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9406,1716.1,1716.8,1928.0,1792.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9202,240.2,534.5,405.9,606.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9175,638.9,1320.8,776.6,1395.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9169,1760.2,1321.7,1923.8,1396.1
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9162,1393.1,926.7,1525.0,1001.6
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9148,1379.6,534.2,1544.8,606.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9140,1377.8,1717.7,1544.5,1792.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9139,1029.0,1323.4,1150.9,1397.2
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.9108,838.5,925.7,994.5,1004.0
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.9095,1213.9,922.6,1372.7,999.1
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9079,1402.2,1320.7,1531.4,1395.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9070,1000.9,1717.5,1164.4,1792.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9030,256.4,927.0,386.4,1001.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9023,643.5,1717.4,775.6,1792.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.9019,1215.6,1717.8,1370.8,1795.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9018,621.5,534.4,784.6,606.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9011,259.2,1716.5,389.7,1792.6
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9011,1000.0,534.0,1165.7,606.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.9002,1006.8,926.5,1154.0,1001.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.8994,1768.9,532.7,1914.7,606.2
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.8977,260.0,1321.4,395.9,1395.2
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8973,79.0,1720.0,231.9,1800.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8958,800.6,1696.9,995.3,1801.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.8936,1784.7,926.9,1912.4,1001.4
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8873,454.8,548.7,610.3,601.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,0,price,0.8770,639.1,927.8,765.8,1003.1
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8751,453.2,1330.4,611.8,1384.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8692,1595.3,923.4,1755.5,975.2
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8676,1610.5,538.7,1755.5,594.8
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8637,818.9,1326.7,992.5,1379.5
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8629,846.4,555.6,994.9,608.0
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8604,1210.8,546.8,1373.5,601.7
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8594,1223.0,1337.7,1372.4,1391.0
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8593,1600.8,1327.8,1753.8,1381.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8560,70.9,931.6,231.1,985.6
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8538,472.1,922.8,611.6,977.4
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8535,96.9,1331.5,231.0,1385.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8535,440.3,1725.2,611.4,1783.4
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8534,1805.1,1483.7,1921.3,1635.3
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.8470,77.2,536.4,227.7,588.9
BRASIL ATACAREJO - CAMPINA GRANDE 01.12 A 07.12_p2.png,1,product_text,0.2525,891.5,1248.3,998.3,1279.9
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9214,262.4,2199.0,398.7,2275.8
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9210,1783.5,2198.1,1914.7,2274.6
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9190,1374.5,1018.2,1540.6,1094.5
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9171,1749.8,1017.5,1915.6,1093.8
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9143,1377.2,1410.5,1544.2,1486.1
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9139,1004.9,1017.7,1166.9,1092.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9133,636.9,2199.4,776.5,2275.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9132,1762.7,1804.2,1925.4,1881.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9131,1398.1,2199.0,1532.9,2275.1
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9125,1005.7,1411.3,1168.9,1488.6
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9118,246.9,1017.5,412.1,1094.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9093,1763.0,1409.6,1925.6,1486.2
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.9067,841.3,2199.2,998.2,2275.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9064,246.7,1805.1,409.5,1882.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9035,625.6,1410.3,790.1,1487.9
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9034,1380.7,1805.3,1545.3,1882.3
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9011,1006.3,1804.8,1168.0,1882.1
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.9006,626.1,1018.2,789.6,1094.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8994,1190.0,1017.0,1368.0,1096.1
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.8993,245.2,1410.9,408.1,1487.1
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8989,50.3,1018.1,239.7,1096.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.8979,646.9,1803.5,773.5,1882.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,0,price,0.8955,1026.9,2199.4,1155.5,2276.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8850,821.2,1808.0,999.7,1887.5
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8823,463.5,2214.0,621.1,2266.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8779,1587.5,1408.4,1749.7,1490.8
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8760,439.7,1807.5,616.5,1883.3
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8753,1215.4,2207.9,1373.7,2260.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8749,85.6,2211.0,231.0,2264.6
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8732,1597.4,1820.2,1755.4,1871.0
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8667,493.3,1416.8,618.1,1471.9
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8616,868.1,1024.7,998.4,1078.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8604,492.8,1025.4,618.1,1080.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8535,70.5,1418.8,241.4,1471.8
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8489,834.4,1415.3,995.7,1471.8
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8485,1605.4,1019.5,1738.1,1073.9
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8459,1605.0,2207.0,1755.1,2260.9
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8435,93.8,1818.9,234.7,1873.1
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8313,1218.1,1807.5,1368.4,1859.9
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p1.png,1,product_text,0.8190,1242.5,1409.0,1372.1,1461.2
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p2.png,0,price,0.9237,1335.3,1718.2,1547.4,1792.6
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p2.png,0,price,0.9234,955.2,1717.8,1166.0,1793.7
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p2.png,0,price,0.9230,1027.0,1323.0,1151.9,1397.8
BRASIL ATACAREJO - CAMPINA GRANDE 03.11 A 09.11_p2.png,1,product_text,0.9167,1196.4,922.8,1374.6,1003.1
