image,product_crop,product_ocr,product_conf,product_x1,product_y1,product_x2,product_y2,price_crop,price_ocr,price_conf,price_x1,price_y1,price_x2,price_y2,price_brl,price_raw,unit
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop68.png,Água Mineral s/ Gás Dias D'avila 500ml,0.8728,1197.4,937.9,1372.3,991.6,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop76.png,"0,",0.9011,1405.6,928.3,1530.2,1007.7,0.00,"0,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop69.png,Cerveja Império Pilsen 350m!l,0.8710,96.4,1339.3,231.7,1389.8,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop67.png,"2,",0.9107,267.4,1324.2,394.8,1399.1,2.00,"2,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop70.png,Leite em Pó Integral Italac Sachê 200g,0.8638,1581.0,546.7,1754.8,601.4,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop62.png,758.,0.9195,1777.0,535.6,1916.9,611.6,758.00,"758,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop71.png,Lava Roupas em Pó Ala 4009,0.8606,464.6,1728.1,612.7,1780.9,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop71.png,"4,.",0.9086,640.7,1719.1,775.7,1797.4,4.00,"4,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop72.png,Néctar Maratá Sabores 200ml,0.8604,1622.2,931.3,1755.8,982.6,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop74.png,"1,",0.9056,1793.8,929.0,1915.8,1006.8,1.00,"1,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop73.png,Água Sanitária Zab 1 litro,0.8568,1592.5,1344.8,1755.1,1398.3,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop60.png,"1,2.",0.9365,1786.2,1324.8,1914.4,1400.5,1.20,"1,20",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop74.png,Farinha de Mandioca Branca da Roça 1kg,0.8563,51.7,547.3,230.9,603.4,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop61.png,"3,39",0.9306,273.2,534.4,398.3,611.7,3.39,"3,39",kg
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop75.png,Geladinho Ice Pop 40x 55ml,0.8509,831.8,938.6,989.0,991.1,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop63.png,"8,.",0.9161,1014.4,929.2,1155.5,1007.2,8.00,"8,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop76.png,Desinfetante Teiú 2 litros,0.8497,81.8,1736.6,232.2,1789.2,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop72.png,759.,0.9084,254.0,1718.6,391.1,1797.4,759.00,"759,00",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop77.png,Bala de Gelatina Fini Sabores 809,0.8470,432.2,933.1,613.8,989.2,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop79.png,"6,3",0.8902,650.9,929.8,771.8,1007.8,6.30,"6,30",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop78.png,Ração p/ Cães Adultos Toro 15kg,0.8401,1594.9,1730.3,1755.8,1785.8,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop64.png,"79,80",0.9157,1763.9,1720.8,1925.7,1797.1,79.80,"79,80",kg
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop79.png,Vinagre de Álcool Regina 500ml,0.8304,1220.5,540.3,1373.1,595.7,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop73.png,"1,12",0.9063,1411.5,535.3,1537.9,611.1,1.12,"1,12",l
BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2.png,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_product_text_crop80.png,ES a,0.3363,1642.9,454.6,1817.2,499.3,BRASIL ATACAREJO - BRUMADO 06.10 A 12.10_p2_price_crop62.png,758.,0.9195,1777.0,535.6,1916.9,611.6,758.00,"758,00",
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop81.png,Acém/Pá/Peito Bovino Resfriado Friboi Peça/ Pedaço kg,0.9053,44.6,1017.1,234.5,1095.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop80.png,"25,80",0.9312,241.1,1017.8,405.9,1094.4,25.80,"25,80",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop82.png,Chã de Dentro Bovino Resfriado Friboi Peça/ Pedaço kg,0.8957,426.6,1021.2,614.8,1100.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop87.png,"34,80",0.9164,619.0,1016.6,783.6,1094.0,34.80,"34,80",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop83.png,Filé de Peito de Frango Congelado kg,0.8935,1590.4,1016.1,1753.6,1097.6,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop85.png,"18,",0.9176,1761.4,1018.4,1924.3,1094.5,18.00,"18,00",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop84.png,Massa Comum Gameleira Espaguete 400g,0.8933,430.3,2197.8,613.1,2274.4,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop95.png,"1,2",0.8994,645.7,2197.7,769.8,2274.5,1.20,"1,20",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop85.png,Alcatra c/ Maminha Bovina Resfriada Friboi Peça/Pedaço kg,0.8926,1181.6,1017.1,1373.4,1097.2,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop82.png,"35,90",0.9236,1381.0,1017.9,1546.0,1093.7,35.90,"35,90",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop86.png,Margarina Vegetal 80% de Lipídios Medalha de Ouro 15kg,0.8912,1178.8,1398.5,1329.6,1497.2,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop90.png,"0,",0.9095,1022.9,1410.2,1153.2,1485.9,0.00,"0,00",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop87.png,Linguiça Defumada Calabresa Naturaves kg,0.8859,432.0,1409.6,614.9,1490.3,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop81.png,"16,80",0.9278,618.6,1410.5,785.5,1488.2,16.80,"16,80",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop88.png,Batata Congelada Masterboi 2kg,0.8826,453.4,1831.7,611.1,1883.9,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop86.png,"19,3",0.9171,621.3,1803.8,783.7,1882.1,19.30,"19,30",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop89.png,Hambúrguer Misto Friara 569,0.8825,828.4,1414.3,988.6,1469.4,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop90.png,"0,",0.9095,1022.9,1410.2,1153.2,1485.9,0.00,"0,00",g
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop90.png,Açúcar Baiano Cristal Ou Refinado 1kg,0.8824,805.7,1815.3,991.7,1869.8,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop98.png,32,0.8929,1033.2,1802.8,1157.8,1881.3,32.00,"32,00",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop91.png,Arroz Parboilizado Kika Tipo 1 1kg,0.8708,1206.4,1813.9,1368.8,1869.6,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop92.png,3,0.9082,1408.8,1802.6,1533.2,1881.3,3.00,"3,00",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop92.png,Farinha de Trigo Finna Tradicional Sem Fermento 1kg,0.8706,1588.2,1807.5,1755.5,1885.3,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop99.png,"4,8",0.8816,1796.6,1802.0,1918.6,1881.2,4.80,"4,80",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop93.png,Leite Condensado Italac 3959 Tp,0.8704,1592.2,2211.4,1751.6,2264.0,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop91.png,"5,8",0.9084,1788.9,2195.8,1916.2,2275.1,5.80,"5,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop94.png,Galinha Magra Congelada kg,0.8629,103.9,1413.8,229.6,1466.2,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop96.png,"5,8",0.8990,261.9,1410.1,387.1,1486.1,5.80,"5,80",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop95.png,Costela Bovina em Tiras Friboi kg,0.8590,832.2,1023.0,993.5,1075.3,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop89.png,"15,",0.9116,1002.6,1016.7,1165.5,1093.1,15.00,"15,00",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop96.png,Creme de Leite Italac 200g Tp,0.8566,1233.8,2207.8,1368.0,2261.4,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop93.png,"2,",0.9050,1410.4,2197.8,1538.4,2274.9,2.00,"2,00",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop97.png,Flocão de Milho Coringa 5009,0.8554,90.8,2208.8,230.0,2262.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop88.png,"2,2",0.9146,262.5,2197.6,394.7,2274.6,2.20,"2,20",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop98.png,Tapioca Paraguassu 1kg,0.8544,817.3,2216.3,992.6,2270.4,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop97.png,"6,",0.8983,1026.0,2198.9,1154.2,2275.7,6.00,"6,00",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop99.png,Manteiga Natville C/ Sal 5009,0.8537,1580.5,1418.7,1753.6,1472.8,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop84.png,"18,8",0.9218,1760.9,1408.5,1923.9,1486.1,18.80,"18,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_product_text_crop100.png,Leite Longa Vida Damare 1 litro,0.8457,82.2,1818.2,232.5,1871.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p1_price_crop94.png,"4,8.",0.9044,261.3,1802.7,397.9,1881.5,4.80,"4,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop101.png,Água Mineral S/ Gás Aguas Do Porto 510ml,0.9122,56.2,931.4,232.3,1011.3,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop116.png,"0,",0.8948,267.5,928.0,392.6,1007.9,0.00,"0,00",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop102.png,Papel Higiênico Familiar Supremo 20m Folha Dupla Leve 12 Pague 11,0.9075,1182.4,919.5,1375.9,1018.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop118.png,"9,9",0.8794,1403.8,928.4,1531.2,1008.1,9.90,"9,90",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop103.png,Kit Multiuso Uau Cloro/ Desengordurante Grátis Pinho 500ml,0.9038,1589.6,1312.2,1756.2,1415.0,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop108.png,"13,0",0.9107,1759.8,1325.1,1925.0,1400.8,13.00,"13,00",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop104.png,Molho de Tomate Tradicional Julieta Sachê 310g,0.8997,74.3,535.9,234.5,615.8,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop102.png,"0,",0.9219,270.8,535.3,396.4,611.9,0.00,"0,00",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop105.png,Amaciante de Roupas Teiú Fragrâncias 2 litros,0.8947,1209.9,1330.0,1376.6,1409.4,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop115.png,"7,8",0.8982,1395.5,1323.5,1526.7,1400.8,7.80,"7,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop106.png,Bebida Láctea Chokynho Marajoara 200ml,0.8887,1608.1,530.9,1756.2,612.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop110.png,"1,9.",0.9098,1786.8,534.9,1917.1,612.2,1.90,"1,90",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop107.png,Feirinha de Plástico Sortidos Plasvale Ref.: 1232,0.8876,61.1,1720.0,232.2,1799.9,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop114.png,"4,8",0.9063,262.9,1719.0,391.9,1797.4,4.80,"4,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop108.png,Biscoito Cream Cracker Vitarella 350g,0.8825,1227.4,533.3,1374.2,610.6,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop111.png,"3,8.",0.9094,1404.6,535.3,1535.2,611.8,3.80,"3,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop109.png,Ventilador Elgin 40cm c/7 Pás 220v,0.8776,429.9,1726.2,567.2,1801.8,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop114.png,"4,8",0.9063,262.9,1719.0,391.9,1797.4,4.80,"4,80",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop110.png,Lava Roupa em Pó Espumil 4kg,0.8745,827.9,1340.1,991.6,1394.2,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop106.png,"11,8",0.9124,1002.6,1325.2,1166.3,1401.8,11.80,"11,80",kg
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop111.png,Sardinha Palmeira 1259,0.8692,452.5,543.1,611.0,595.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop109.png,"4,",0.9103,652.2,534.8,775.5,611.0,4.00,"4,00",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop112.png,Sabonete Protex 809 - Fragrâncias,0.8605,79.7,1338.0,232.8,1395.4,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop104.png,"2,",0.9144,265.4,1324.8,395.3,1399.3,2.00,"2,00",g
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop113.png,Detergente Líquido Espumil 500ml,0.8598,448.4,1330.1,612.3,1383.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop101.png,"1,38.",0.9229,637.8,1324.3,775.2,1400.1,1.38,"1,38",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop114.png,Fralda Descartável Fofura Baby Prático,0.8560,1582.2,939.0,1754.9,992.8,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop105.png,"13,",0.9134,1761.0,929.9,1924.8,1008.1,13.00,"13,00",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop115.png,Cerveja Império Pilsen 350ml,0.8461,857.4,934.0,993.2,984.6,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop112.png,"2,89",0.9085,1022.9,928.7,1153.3,1006.5,2.89,"2,89",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop116.png,Néctar Maratá Sabores 200m!l,0.8329,479.6,937.3,611.8,989.9,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop113.png,"1,38",0.9075,650.9,929.5,773.5,1007.4,1.38,"1,38",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop117.png,Leite em Pó Betânia 200g,0.8297,876.2,544.4,994.5,596.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop117.png,"7,2",0.8889,1026.1,533.9,1155.8,611.5,7.20,"7,20",l
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop118.png,Pneu Dunlop Sp Touring 175/65r14 R1 82t,0.8195,1567.3,1721.8,1713.1,1799.5,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop107.png,"980,",0.9118,1311.6,1691.5,1526.6,1770.2,980.00,"980,00",un
BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2.png,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_product_text_crop119.png,Uau Cloro/ Desengordurante Grátis Pinho 500ml,0.2767,1591.5,1343.6,1755.8,1414.7,BRASIL ATACAREJO - BRUMADO 13.10 A 19.10_p2_price_crop108.png,"13,0",0.9107,1759.8,1325.1,1925.0,1400.8,13.00,"13,00",l
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop120.png,Farinha de Trigo Tradicional Brandini 1kg,0.9069,59.1,2198.5,231.0,2279.2,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop121.png,"3,2",0.9138,261.9,2197.7,395.6,2275.4,3.20,"3,20",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop121.png,Arroz Rampinelli Parboilizado/ Branco 1kg,0.9058,810.5,1809.3,990.6,1885.6,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop137.png,"3,",0.8947,1032.5,1802.8,1157.6,1882.3,3.00,"3,00",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop122.png,Capa de Filé Bovino Resfriado Friboi Peça A Vácuo kg,0.8907,806.7,1012.7,990.9,1091.3,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop131.png,"26,80",0.9025,995.0,1016.6,1164.0,1094.7,26.80,"26,80",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop123.png,Acém/Pá/Peito Bovino Resfriado Friboi Peça/Pedaço kg,0.8890,60.1,998.8,232.7,1101.0,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop119.png,"25,80",0.9278,240.9,1017.3,406.1,1094.5,25.80,"25,80",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop124.png,Farinha de Mandioca Arco Verde Amarela/ Branca 1kg,0.8890,1574.3,1801.6,1755.5,1879.4,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop138.png,"5,9",0.8888,1795.6,1801.6,1918.9,1881.0,5.90,"5,90",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop125.png,Patinho Bovino Resfriado Friboi Peça / Pedaço kg,0.8877,457.3,1011.3,611.3,1092.0,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop123.png,"34,50",0.9127,616.5,1017.0,781.6,1092.9,34.50,"34,50",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop126.png,Salsicha p/ Hot Dog Mauricéa kg,0.8859,1195.8,1418.2,1368.9,1471.8,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop135.png,74,0.8963,1395.6,1409.8,1525.0,1486.1,74.00,"74,00",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop127.png,Filé de Merluza Congelada S/Pele Luzitania 800g,0.8815,453.1,1413.5,611.2,1491.2,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop122.png,"25,50",0.9132,619.0,1410.0,786.0,1486.9,25.50,"25,50",l
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop128.png,Linguiça p/ Churrasco em Gomos Naturaves kg,0.8804,803.9,1409.8,991.9,1492.4,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop124.png,"14,80",0.9123,1001.3,1410.8,1164.6,1488.1,14.80,"14,80",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop129.png,Requeijão Cremoso Betânia Tradicional/ Light 200g,0.8791,60.5,1809.3,232.7,1887.2,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop130.png,"6,..",0.9027,261.1,1803.7,397.3,1882.5,6.00,"6,00",l
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop130.png,Leite Longa Vida Integral/ Desnatado Damare 1 litro,0.8762,1584.1,1412.8,1754.3,1490.9,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop127.png,"4,",0.9042,1784.2,1407.1,1915.7,1485.6,4.00,"4,00",l
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop131.png,Massa Comum Petyan 4009,0.8676,858.2,2199.1,993.4,2254.6,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop132.png,"1,2",0.8988,1026.9,2197.6,1155.5,2276.8,1.20,"1,20",
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop132.png,Açúcar Vida Cristal Ou Refinado 1kg,0.8640,447.3,1809.5,610.8,1863.2,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop136.png,3.,0.8962,636.6,1803.3,770.8,1881.8,3.00,"3,00",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop133.png,Coxa/ Sobrecoxa de Frango Congelada kg,0.8571,1561.8,1025.4,1744.7,1080.3,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop128.png,"19,",0.9041,1370.2,1016.1,1535.3,1094.6,19.00,"19,00",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop134.png,Pernil Congelado S/ Osso kg,0.8517,1189.0,1023.1,1362.3,1082.7,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop131.png,"26,80",0.9025,995.0,1016.6,1164.0,1094.7,26.80,"26,80",kg
BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1.png,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_product_text_crop135.png,Leite Condensado Marajoara 3959,0.8482,1207.9,2201.4,1368.1,2254.5,BRASIL ATACAREJO - BRUMADO 29.09 A 05.10_p1_price_crop125.png,"5,2",0.9060,1410.4,2197.5,1537.7,2275.3,5.20,"5,20",l
